id,created_at,full_text,hour,weekday,week,month,mentions_engie,critical_tweet
"1,85E+18",2024-10-23 00:00:00+00:00,"Je vous déconseille fortement de demander à\n@ENGIEpartSAV @ENGIEpartFR de modifier les coordonnées bancaires d'une personne décédée pour que les prélèvements puissent continuer à se faire, la démarche est vouée à l'échec : les procédures de cette entreprise sont démentielles !",15,Wednesday,2024-10-21/2024-10-27,2024-10,True,False
"1,85E+18",2024-10-30 00:00:00+00:00,"[ 🧵 sur @ENGIEgroup @ENGIEpartFR ]\n\nDans notre appartement, le gaz de ville sert pour le chauffage et la plaque de cuisson.\n\nOn en consomme donc beaucoup plus de novembre à mars que d'avril à octobre, et pour un total de 700 m3 l'année dernière, qui ont coûté 1069 €. https://t.co/ByIJUkdhtN",5,Wednesday,2024-10-28/2024-11-03,2024-10,True,False
"1,85E+18",2024-10-30 00:00:00+00:00,"Dites, @ENGIEgroup @ENGIEpartFR, c'est quoi l'idée ?\n\nVous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos ?!? https://t.co/WYYRYl4ep5",5,Wednesday,2024-10-28/2024-11-03,2024-10,True,False
"1,85E+18",2024-10-30 00:00:00+00:00,"100€ d'augmentation de prélèvent par mois soit 1200€ à l'année, faudrait vous mettre d'accord avec le gouvernement, les consos baissent mais les bénéfices doivent rester les mêmes chez. Vous êtes vraiment des voleurs chez @ENGIEpartFR  @ENGIEgroup",11,Wednesday,2024-10-28/2024-11-03,2024-10,True,False
"1,85E+18",2024-10-30 00:00:00+00:00,En 2024 chez @ENGIEpartFR @ENGIEgroup @EDFofficiel @EDFetMoi plus de basculement d heure. Donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche. Ça te facture quand même une amélioration du reseau ...🤫,23,Wednesday,2024-10-28/2024-11-03,2024-10,True,True
"1,85E+18",2024-10-31 00:00:00+00:00,"@ENGIEpartFR Engie bonjour, pour en profiter faudrait que votre site web et application soient accessibles. Depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas. Merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs",12,Thursday,2024-10-28/2024-11-03,2024-10,True,False
"1,85E+18",2024-02-11 00:00:00+00:00,"@ENGIEpartSAV @ENGIEpartSAV veuillez dénier à me répondre, je ne reçois plus de courrier pour avoir accès à mes références clients . Et je ne vous contacterais pas par DM. Je vous informe que j'ai prévenu une association de consommateurs ainsi qu'une émission télé qui règle les litiges",18,Saturday,2024-02-05/2024-02-11,2024-02,True,False
"1,85E+18",2024-03-11 00:00:00+00:00,"@ENGIEpartSAV Vous avez toujours pas compris , ma référence client est sur votre site !!!",18,Sunday,2024-03-11/2024-03-17,2024-03,True,False
"1,85E+18",2024-04-11 00:00:00+00:00,Bonjour @ENGIEpartFR est ce normal que l’une de vos conseillères m’harcèle pour me rappeler concernant la note de satisfaction que je lui ai mise? On n’a pas le droit de trouver que le service est nul quand le service a été nul? Ça fait une semaine qu’elle fait que de me relancer,13,Monday,2024-04-08/2024-04-14,2024-04,True,False
"1,85E+18",2024-04-11 00:00:00+00:00,"@ENGIEpartSAV \n@ENGIEpartFR \nBjr\n suis au depourvu\nne peux plus contacter l agence de Lisses (91)😯\nJe ""tombe"" sur une sorte de plateau d appel 😭\nOn me repose toutes les mêmes questions, l' agence aurait été transmise... ""On"" va me rappeler... impossible de savoir quand 😱",16,Monday,2024-04-08/2024-04-14,2024-04,True,False
"1,85E+18",2024-05-11 00:00:00+00:00,@ENGIEpartSAV Bonjour @ENGIEpartFR @ENGIEpartSAV \nJe vous ai répondu en DM hier...,8,Tuesday,2024-05-06/2024-05-12,2024-05,True,False
"1,85E+18",2024-06-11 00:00:00+00:00,@ENGIEpartFR \nPas fiable votre machin https://t.co/pScOabcrhp,10,Wednesday,2024-06-10/2024-06-16,2024-06,True,False
"1,85E+18",2024-06-11 00:00:00+00:00,@ENGIEgroup quand t'as un fucking dégâts des eaux depuis 7h du mat ça te laisse bien en attente il est 14h ya de l'eau partout et ON A PAS DE NEWS je vais faire un scandale,13,Wednesday,2024-06-10/2024-06-16,2024-06,True,True
"1,85E+18",2024-06-11 00:00:00+00:00,"HONTEUX ENFOIRÉS @ENGIEgroup  🤑🤮🤑🤮🤑🤮🤑🤮 Non seulement ils n'ont pas l'élégance de répondre à leur erreur, n'ayant pas validé une demande de dépose de compteur gaz mais  ils me proposent de le faire moyennant une facturation  50€ alors que c'est gratuit @GRDF 🤑🤮🤑🤮🤑🤮 https://t.co/tdfugvzmAk",17,Wednesday,2024-06-10/2024-06-16,2024-06,True,False
"1,86E+18",2024-11-11 00:00:00+00:00,"@ENGIEpartFR vous m’expliquez ? Et concernant l’abonnement que je payais aux alentours de 10 euros avant , il y a eu une augmentation drastique de presque 10 euros à partir d’Avril 2024 ! Déjà que je paye 10 euros aussi pour le dépannage chaque mois. https://t.co/eOqRESlUKy",14,Monday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-12-11 00:00:00+00:00,@ENGIEpartFR l'arnaque va s'arrêter quand ? Je'ai acheter un feu a petrole je n'allume plus mes radiateurs et +12% de gaz utilisé en plus ?\n@60millions comment on les attaques ? https://t.co/Phgz8YrPvH,8,Tuesday,2024-12-09/2024-12-15,2024-12,True,False
"1,86E+18",2024-12-11 00:00:00+00:00,"Ça va @ENGIEgroup on vous dérange pas trop? On change pour un concurrent, il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min, on lui dit que ça nous intéresse pas et le mec nous parle mal!? Mais ça va pas ? C pas comme ça qu’on va revenir mdr",17,Tuesday,2024-12-09/2024-12-15,2024-12,True,False
"1,86E+18",2024-11-13 00:00:00+00:00,"Sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le  \nGAZ ?  😡\n\n@ENGIEpartFR @ENGIEsolutions",12,Wednesday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-13 00:00:00+00:00,Est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @ENGIEpartFR ? Je dois additionner tous les tableaux pour connaître le prix ttc d’un Kwh ? C’est pas simple pour la comparaison.,17,Wednesday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-13 00:00:00+00:00,"@ENGIEpartFR @VilleVillepinte @SIbarrart Coucou\n@ENGIEpartFR\n, quand est-ce que vous comptez régler les problèmes de votre site et application depuis mai ? J'aimerais consulter mes http://factures. Et non je vous contacte pas en DM et donner mes données clients car elles sont sur votre site et je ne les connais pas https://t.co/38fIcXzfvX",18,Wednesday,2024-11-11/2024-11-17,2024-11,True,True
"1,86E+18",2024-11-13 00:00:00+00:00,"Sympa chez #EngieHomeService\n@ENGIEgroup. Ils annulent le rendez vous le matin même pour changer une pièce. 3 semaines sans chaudière (entretenue par eux).... et pas de nouvelles dates de fixée. Pour les appeler, une plate-forme outre méditerranée.  Le service à la française....",21,Wednesday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-14 00:00:00+00:00,#coupureelectricite dans le 65 !!!! \nÇa revient quand @ENGIEgroup ???,8,Thursday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-15 00:00:00+00:00,"@ENGIEpartFR souscrire un contrat chez vous, c'est recevoir actuellement une nuée d'appels de démarcheurs. Comment empêcher cela ? Merci @ENGIEpartFR pour ce cadeau.",17,Friday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-17 00:00:00+00:00,@ENGIEpartFR @bymaddyness @sebpialloux Engie et son tarif Elec Référence avec des prix qui ne correspondent en rien au prix que vous paierez...\nDes escrocs.,12,Sunday,2024-11-11/2024-11-17,2024-11,True,False
"1,86E+18",2024-11-18 00:00:00+00:00,@ENGIEpartFR    vous pouvez confirmer que c est un mail de phishing ? https://t.co/NOdYL5x49j,4,Monday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-18 00:00:00+00:00,@ENGIEgroup je suis déçu de la simulation qui m'a été fait de votre côté vs me dites une consommation et avec un autre c'est totalement différent ça part mal entre nous !,11,Monday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-18 00:00:00+00:00,@ENGIEpartFR @sebpialloux @NicolasCatard @bymaddyness Et un abonnement Gaz qui passe de 266€à 312 €  soit 17% de hausse ! Tout va bien ?,18,Monday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-19 00:00:00+00:00,@ENGIEgroup Merci Engie. Ma facture a étrangement doublé. Merci beaucoup pour tout.,8,Tuesday,2024-11-18/2024-11-24,2024-11,True,True
"1,86E+18",2024-11-19 00:00:00+00:00,"@ENGIEpartFR @EDFetMoi . Bonjour, ne sachant pas chez qui sont toutes les personnes impactées : rue Esquirol 75013 : plusieurs logements se retrouvent sans électricité d’un coup depuis 19h28",18,Tuesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,"@ENGIEgroup Vous êtes trop forts: suite à mon déménagement, vous m’envoyez une nouvelle tarification mensuelle incluant le gaz…  que  je  n’ai  plus!",5,Wednesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,@ENGIEpartSAV @NHMITHA La même réponse dès qu'on vous pose une question. Sinon votre site et application ont prévu de refonctionner quand ?? En vous attentant un procès ça devrait fonctionner ?? https://t.co/bRPec67Bpa,12,Wednesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,"⚠️🚨Le 03 77 46 60 52 vient de m'appeler ""soit disant"" de mon fournisseur d'énergie, faites attention, @ENGIEpartSAV contacte ces clients DIRECTEMENT via le compte en ligne en cas de modification de tarifs 🚨⚠️ (j'ai raccroché et bloqué ce numéro en le signalant comme spam)",15,Wednesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,@ENGIEpartFR bonjour imposs de voir la conso directement via l’appli merci alors que je l’ai demandee,15,Wednesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,@ENGIEpartFR \nImpossible de déposer une réclamation pour le service client !,18,Wednesday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-20 00:00:00+00:00,Qui peut contraindre @ENGIEpartFR à écrire que ce n'est pas ma consommation qui va augmenter ma facture mais bien l'augmentation des tarifs ? @UFCquechoisir @dgccrf https://t.co/7toJjB5qrL,20,Wednesday,2024-11-18/2024-11-24,2024-11,True,True
"1,86E+18",2024-11-21 00:00:00+00:00,@ENGIEgroup bonjour.\nQuel est le prix TTC tout compris du kWh sur le contrat Électrique référence 1 an? Votre hotline n’a pas la réponse à cette question,13,Thursday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-21 00:00:00+00:00,Salut @ENGIEgroup cela fait presque 2 ans que j’attends mon chèque énergie d’un montant de 123€ . Un coup c’est le mauvais nom l’autre fois la mauvaise la prochaine fois ça sera quoi ? Personne décède ????? Lundi avocat contacter. @gouvernementFR,20,Thursday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-21 00:00:00+00:00,"Sont marrants chez @ENGIEpartFR, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent +20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs",20,Thursday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-22 00:00:00+00:00,"🚨Engie me doit 300€ depuis 4 mois !🚨\nJ'ai résilié le 2 juillet, mais ils me prélèvent 59€ chaque mois et ne me remboursent pas. Après 1H45 d'appel, les conseillers m'ont raccroché au nez ! 😡\nC'est inacceptable ! Comment récupérer mon argent ? @ENGIEgroup @ENGIEpartFR #abus",14,Friday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-22 00:00:00+00:00,Piombu ! ⁦@ENGIEpartFR⁩ : vous ne voulez pas un rein en plus ??? https://t.co/QCoZjWfjMm,16,Friday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-23 00:00:00+00:00,"J’ai ultra mal dormis et vous savez pk ? Psk hier j’ai reçu un mail de @ENGIEpartFR augmentant ma facture de 120€ oui oui 120€, je suis passé de 55 à 170€ CENT SOIXANTE DIX EURO \npour un studio de 30m2 170€ \nJe paye l’électricité de la ville ouuuu? \n170€",5,Saturday,2024-11-18/2024-11-24,2024-11,True,True
"1,86E+18",2024-11-24 00:00:00+00:00,"@ENGIEgroup Tiens, @ENGIEpartFR lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé...\n\nPourquoi ne le faites vous pas ???\n\nEscrocs",7,Sunday,2024-11-18/2024-11-24,2024-11,True,False
"1,86E+18",2024-11-25 00:00:00+00:00,"Quand ça fait un mois et demi que tu fais des demandes à @ENGIEgroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que @enedis ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.",14,Monday,2024-11-25/2024-12-01,2024-11,True,False
"1,86E+18",2024-11-26 00:00:00+00:00,"8h05, une voiture @ENGIEgroup est à 2 doigts de reverser 2 cyclistes boulevard Pasteur. L'automobiliste semble agressif. Je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. Une journée tristement banale :/ #paris #Velo",7,Tuesday,2024-11-25/2024-12-01,2024-11,True,False
"1,86E+18",2024-11-26 00:00:00+00:00,Le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez @ENGIEpartFR)\nBarnier enculé.,17,Tuesday,2024-11-25/2024-12-01,2024-11,True,True
"1,86E+18",2024-11-26 00:00:00+00:00,On peut parler des factures d’ @ENGIEpartFR  ?? Il commence à abuser vraiment de la bail ptdrr,22,Tuesday,2024-11-25/2024-12-01,2024-11,True,True
"1,86E+18",2024-11-27 00:00:00+00:00,"Un contrat chez @ENGIEpartFR @ENGIEgroup avec home services. Depuis 3 semaines , ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. Après le passage du technicien, aucune réponse par mail ni par téléphone ! Besoin d’aide !!",14,Wednesday,2024-11-25/2024-12-01,2024-11,True,False
"1,86E+18",2024-11-28 00:00:00+00:00,Merci ⁦@ENGIEpartFR⁩ préparer les bougies 🕯️ https://t.co/pQfkrqikhL,16,Thursday,2024-11-25/2024-12-01,2024-11,True,False
"1,86E+18",2024-11-28 00:00:00+00:00,"@ENGIEpartFR +50% d'augmentation de l'électricité sans prévenir, chapeau bas!!!! Je vais changer de suite",19,Thursday,2024-11-25/2024-12-01,2024-11,True,False
"1,86E+18",2024-02-12 00:00:00+00:00,@ENGIEpartFR mp envoyé ! Thx pour la réponse ! \nBonne journée,6,Monday,2024-02-12/2024-02-18,2024-02,True,False
"1,86E+18",2024-02-12 00:00:00+00:00,"@ENGIEgroup \nAlors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers....\n1.002 €  !!!!  Rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. \nInflation = Adaptation point barre.",10,Monday,2024-02-12/2024-02-18,2024-02,True,False
"1,86E+18",2024-02-12 00:00:00+00:00,quel enfer @ENGIEpartFR qd on déménage mdr jv pt une durite,12,Monday,2024-02-12/2024-02-18,2024-02,True,False
"1,86E+18",2024-02-12 00:00:00+00:00,Je ne comprends pas comment ma conso de gaz a pu📈 alors que mes habitudes de conso  n'ont pas changé entre septembre (22kw)et mtn (3800kw) clairement je me pèle le cul pour ne pas avoir 1800€ de régul mais c'est inutile @ENGIEpartFR @ENGIEgroup  vous auriez une explication svp,12,Monday,2024-02-12/2024-02-18,2024-02,True,False
"1,86E+18",2024-03-12 00:00:00+00:00,"@ENGIEgroup @FondationEngie Vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!!\n\nPour payer le salaire de la Mc Gregore, la PDG pistonnée d’Engie, qui se gave…3 000 000€ par an ???\n\nQu’est ce qui justifie ce salaire scandaleux ???",17,Tuesday,2024-03-11/2024-03-17,2024-03,True,True
"1,86E+18",2024-03-12 00:00:00+00:00,@ENGIEgroup Il palpe combien de millions de salaires par an ce guss ?\n\nCombien de fois l’abonnement Engie ? Combien de fois la consommation de foyer modestes ? \n\nJusqu’où va le foutage de gueule chez Engie ?,17,Tuesday,2024-03-11/2024-03-17,2024-03,True,False
"1,86E+18",2024-03-12 00:00:00+00:00,@ENGIEpartFR \nUne catastrophe…\nJuste là pour récupérer l’argent.\nAucun respect du consommateur.,19,Tuesday,2024-03-11/2024-03-17,2024-03,True,False
"1,86E+18",2024-04-12 00:00:00+00:00,"@ENGIEpartFR @ENGIEpartFR\n bonjour, vous régler quand vos problèmes d'application et de site ? Je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter !!!! https://t.co/chtgCdX5a1",15,Wednesday,2024-04-08/2024-04-14,2024-04,True,True
"1,86E+18",2024-05-12 00:00:00+00:00,@ENGIEpartFR Vous me décevez... https://t.co/jAstQejB5F,7,Thursday,2024-05-06/2024-05-12,2024-05,True,False
"1,86E+18",2024-05-12 00:00:00+00:00,Non mais l'arnaque en fait @ENGIEpartFR \nTous les cadeaux du jeu sont en rupture ! 😅,7,Thursday,2024-05-06/2024-05-12,2024-05,True,False
"1,86E+18",2024-06-12 00:00:00+00:00,Merci à ⁦@ENGIEpartFR⁩ la bougie proches 🕯️abonnement23€ par mois.soit 230€ annuel just abonnement sans aucune consomation .🕯️🕯️🕯️ https://t.co/WhNLxgCbA4,7,Friday,2024-06-10/2024-06-16,2024-06,True,False
"1,86E+18",2024-06-12 00:00:00+00:00,@ENGIEpartFR vos techniciens se perdent en route ? Ça fait UN MOIS que je vous cours après pour avoir une chaleur décente dans mon domicile. UN MOIS. C’est scandaleux.,10,Friday,2024-06-10/2024-06-16,2024-06,True,True
"1,87E+18",2024-06-12 00:00:00+00:00,"Cher @CaronAymericoff. J'habite votre circonscription\n @ENGIEpartFR me dde 1 régul de 900e, pretend que mes conso ont été multipliées par 5 par rapport à l'année précédente (prtt mes habitudes n'ont pas changé) et ils veulent me faire payer 276€/mois (pr un studio de 23m2)",19,Friday,2024-06-10/2024-06-16,2024-06,True,False
"1,87E+18",2024-08-12 00:00:00+00:00,"@ENGIEpartFR  qui me propose un défi en ne dépassant pas 2,81 kWh alors qu'ils savent très bien que c'est inatteignable 🙃\nMême quand je n'avais pas encore allumé le chauffage j'étais à 7 kWh en moyenne. À moins d'être au gaz sur tout, 2,81 kWh d'électricité ce n'est pas possible https://t.co/E3Z8MicR4d",10,Sunday,2024-08-12/2024-08-18,2024-08,True,False
"1,87E+18",2024-09-12 00:00:00+00:00,@ENGIEgroup @ENGIEpartFR service client déplorable …. Plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée ? Comment est-ce possible ?  #irresponsables #interventiondurgence,7,Monday,2024-09-09/2024-09-15,2024-09,True,True
"1,87E+18",2024-09-12 00:00:00+00:00,"@ENGIEgroup vous la, vous commencez à me fanez le cul",8,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,87E+18",2024-09-12 00:00:00+00:00,"@ENGIEpartSAV Bravo Engie ! Je paie mes factures et on me ferme mon compteur Gaz. Et je parle pas de l’irrespect de votre vieux monsieur qui viens au porte, il parle au gens comme des chiens. \nEmbauchez du personnel bien plus poli, et soyez plus compétent !",8,Monday,2024-09-09/2024-09-15,2024-09,True,True
"1,87E+18",2024-09-12 00:00:00+00:00,On aime @ENGIEpartFR et ses calculs douteux pour des hausses avant Noël. 4ans sans rien changer. Mais « ma conso augmente » trop fort,11,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,87E+18",2024-09-12 00:00:00+00:00,"@ENGIEgroup c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! Actuellement, mon chauffage est coupé, il fait 10°c chez moi, 7/8 en plein hiver. Si vous êtes chez eux, fuyez. https://t.co/Hh2UdEuRHf",14,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,87E+18",2024-09-12 00:00:00+00:00,"J’ai ma fille de 3 ans dans mon appartement, à 12 degrés parce que vous savez pas faire des contrats !!!! Bande de merde @ENGIEpartFR",15,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,87E+18",2024-09-12 00:00:00+00:00,"@zeze02fc @ENGIEpartFR Oui, j’ai mon relevé de compte et tout. Et la ils viennent pas remettre je suis en train de serrer, je suis chez moi en doudoune et je tremble de froid",15,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,87E+18",2024-10-12 00:00:00+00:00,@ENGIEpartFR J'en chies avec @engie,12,Tuesday,2024-10-07/2024-10-13,2024-10,True,False
"1,87E+18",2024-10-12 00:00:00+00:00,@ENGIEpartFR Votre service en ligne pour payer les factures ne fonctionne pas !! Vous viendrez pas vous plaindre qu’on ce vous paye pas !,13,Tuesday,2024-10-07/2024-10-13,2024-10,True,True
"1,87E+18",2024-11-12 00:00:00+00:00,Sans eau chaude sanitaire depuis plus d’une semaine dans la résidence et personne ne réagit chez #foncia et @ENGIEgroup @ENGIEpartFR !! Un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! Que faire ? Cc @RVM_Radio @carolegamelin @CPVA,21,Wednesday,2024-11-11/2024-11-17,2024-11,True,True
"1,87E+18",2024-12-12 00:00:00+00:00,"@ENGIEgroup \n\nMerci pour cette étique de groupe à toute épreuve 🤓\n\nJe regarde ma consommation électrique depuis le début de l’année, elle est annoncée à 769 euro. je dois déménager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en période de Noël https://t.co/jq4OhARPYT",13,Thursday,2024-12-09/2024-12-15,2024-12,True,True
"1,87E+18",2024-12-13 00:00:00+00:00,"@ENGIEpartFR depuis mars 2024, on me demande de régler une facture que j’ai payé en octobre 2023 (copie de mon compte pour preuve) je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l’annulation de cette mise en demeure. Je fais quoi moi???",10,Friday,2024-12-09/2024-12-15,2024-12,True,True
"1,87E+18",2024-12-15 00:00:00+00:00,@ENGIEpartSAV @60millions  Sur les bilans mensuels est indiqué une augmentation de consommation qui EST en réalité une augmentation du prix de l'électricité.\nPourquoi ?? https://t.co/Q3p30T55jp,12,Sunday,2024-12-09/2024-12-15,2024-12,True,False
"1,87E+18",2024-12-16 00:00:00+00:00,"@ENGIEgroup has signed a 10-year Power Purchase Agreement with Altano Energy for the Dama de Baza wind project, a 40.5 MW wind farm in Granada, #Spain. This partnership supports a stable, #renewableenergy supply, advancing Spain's path to carbon neutrality.\n\n#Energy #Sustainable https://t.co/8YgqBHbPok",7,Monday,2024-12-16/2024-12-22,2024-12,True,False
"1,87E+18",2024-12-16 00:00:00+00:00,"Dites moi @ENGIEpartFR c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025, doublée d’une baisse de la plage de consommation KwH ?\n\nJe vais mettre un barbecue au milieu de mon salon si ça continu https://t.co/1ikRpX5Lxt",15,Monday,2024-12-16/2024-12-22,2024-12,True,False
"1,87E+18",2024-12-17 00:00:00+00:00,"Toujours pas de chauffage ni d'eau chaude à Rennes, la ville où il fait teeeellement bon vivre ! C'est loooooong  @ENGIEgroup @metropolerennes",10,Tuesday,2024-12-16/2024-12-22,2024-12,True,False
"1,87E+18",2024-12-17 00:00:00+00:00,"@ENGIEgems @ENGIEgroup Merci @ENGIEgroup de nous laisser dormir dans un appartement froid dans la ville de Rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de Décembre! Nous tombons malades grâce à vous! On est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures!",14,Tuesday,2024-12-16/2024-12-22,2024-12,True,False
"1,87E+18",2024-12-18 00:00:00+00:00,"@ENGIEpartFR on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.🤬",16,Wednesday,2024-12-16/2024-12-22,2024-12,True,True
"1,87E+18",2024-12-20 00:00:00+00:00,@mbompard Maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c’est pas le monde à l’envers. Après on parle d’économie d’énergie ? @ENGIEpartFR @ENGIEpartFR @UFCquechoisir @SignalConso @SandozProd https://t.co/F2qv2JYyXe,10,Friday,2024-12-16/2024-12-22,2024-12,True,False
"1,87E+18",2024-12-23 00:00:00+00:00,"@ENGIEpartFR Bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. Aucune des deux fois, les gens du service client ne savent pas comment faire. Ils disent que le numéro a été modifié mais cela ne fonctionne pas. Que dois-je faire ?",7,Monday,2024-12-23/2024-12-29,2024-12,True,False
"1,87E+18",2024-12-24 00:00:00+00:00,Pas merci à @ENGIEpartFR qui refuse de décaller mon prelévement de facture d'une seule de putain de journée !  Me mettre de mauvaise humeur ce jour là vous n'auriez pas du !,9,Tuesday,2024-12-23/2024-12-29,2024-12,True,True
"1,87E+18",2024-12-26 00:00:00+00:00,"@ENGIEpartFR Pourquoi n'y a-t-il aucune archive des précédents contrats résiliés ? Rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??",9,Thursday,2024-12-23/2024-12-29,2024-12,True,False
"1,87E+18",2024-12-26 00:00:00+00:00,"@ENGIEpartFR Personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation 😐 Les affaires sont les affaires j'imagine... Vraiment catastrophique.",9,Thursday,2024-12-23/2024-12-29,2024-12,True,False
"1,87E+18",2024-12-27 00:00:00+00:00,Merci ⁦@ENGIEpartFR⁩ la bougie proche.merci gouvernement Macron merci https://t.co/rscbb2RxGA vie devient très chère.gaz ou https://t.co/MAhzTOcK5F coutent bras https://t.co/FHIXji0fXZ,8,Friday,2024-12-23/2024-12-29,2024-12,True,False
"1,87E+18",2024-12-28 00:00:00+00:00,"@ENGIEpartFR @FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...",9,Saturday,2024-12-23/2024-12-29,2024-12,True,False
"1,87E+18",2024-12-30 00:00:00+00:00,@ENGIEpartFR il faut m’expliquer COMMENT ma consommation peut avoir augmenté de 42% par rapport à l’an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! Pour ne parler que de l’estimation que je viens d’avoir #Voleurs,5,Monday,2024-12-30/2025-01-05,2024-12,True,False
"1,87E+18",2024-12-30 00:00:00+00:00,@ENGIEpartSAV  Je constate que vous confondez toujours consommation et hausse des prix. \n#Leurre #Combine? #HausseDesPrix #Électricité,9,Monday,2024-12-30/2025-01-05,2024-12,True,False
"1,87E+18",2024-12-30 00:00:00+00:00,@ENGIEpartFR @ENGIEpartFR ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. C'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !,9,Monday,2024-12-30/2025-01-05,2024-12,True,False
"1,87E+18",2024-12-30 00:00:00+00:00,@ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture ENGIE ???\n\nTaxe abonnement fourniture\nTaxe abonnement acheminement \nTaxe consommation acheminement \nTaxe consommation obligations\nTaxe contribution et taxes liées à l’énergie\nTaxe sur la valeur ajoutée,15,Monday,2024-12-30/2025-01-05,2024-12,True,True
